UF_ATENDIMENTO;TIPO;CLASSIFICACAO;NACIONALIDADE;TOTAL
AM;SAIDA;VISITANTE;VENEZUELA;9
AM;SAIDA;VISITANTE;GUATEMALA;1
AM;SAIDA;VISITANTE;NIGÉRIA;1
AM;SAIDA;VISITANTE;CANADÁ;1
AM;SAIDA;VISITANTE;MÉXICO;1
AM;SAIDA;VISITANTE;PERU;2
AM;SAIDA;OUTROS;BELARUS;1
AM;SAIDA;OUTROS;FILIPINAS;11
AM;SAIDA;OUTROS;GRÉCIA;10
AM;SAIDA;OUTROS;LETÔNIA;4
AM;SAIDA;OUTROS;MONTENEGRO;1
AM;SAIDA;OUTROS;ROMÊNIA;2
AM;SAIDA;OUTROS;RÚSSIA;5
AM;SAIDA;OUTROS;UCRÂNIA;24
AM;SAIDA;OUTROS;ARGENTINA;2
AM;SAIDA;OUTROS;BRASIL;1
AM;SAIDA;OUTROS;CHINA;1
AM;SAIDA;OUTROS;COLÔMBIA;2
AM;SAIDA;OUTROS;CORÉIA DO SUL;1
AM;SAIDA;OUTROS;ESTADOS UNIDOS;6
AM;SAIDA;OUTROS;PORTUGAL;4
AM;SAIDA;OUTROS;ARGENTINA;1
AM;SAIDA;OUTROS;BARBADOS;1
AM;SAIDA;OUTROS;BRASIL;1
AM;SAIDA;OUTROS;ESPANHA;1
AM;SAIDA;OUTROS;ESTADOS UNIDOS;1
AM;SAIDA;OUTROS;PERU;1
AM;SAIDA;OUTROS;BANGLADESH;1
AM;SAIDA;OUTROS;FILIPINAS;220
AM;SAIDA;OUTROS;GEÓRGIA;3
AM;SAIDA;OUTROS;GRÉCIA;1
AM;SAIDA;OUTROS;INDONÉSIA;20
AM;SAIDA;OUTROS;MYANMAR;9
AM;SAIDA;OUTROS;PAÍSES BAIXOS;1
AM;SAIDA;OUTROS;PERU;36
AM;SAIDA;OUTROS;RÚSSIA;59
AM;SAIDA;OUTROS;SRI LANKA;9
AM;SAIDA;OUTROS;TANZÂNIA;9
AM;SAIDA;OUTROS;VIETNÃ;1
AM;SAIDA;OUTROS;ÍNDIA;55
AM;SAIDA;OUTROS;ARGENTINA;1
AM;SAIDA;OUTROS;AUSTRÁLIA;1
AM;SAIDA;OUTROS;BRASIL;65
AM;SAIDA;OUTROS;COLÔMBIA;40
AM;SAIDA;OUTROS;EQUADOR;3
AM;SAIDA;OUTROS;ESTADOS UNIDOS;24
AM;SAIDA;OUTROS;FRANÇA;1
AM;SAIDA;OUTROS;MÉXICO;3
AM;SAIDA;OUTROS;PANAMÁ;6
AM;SAIDA;OUTROS;PARAGUAI;4
AM;SAIDA;OUTROS;PAÍSES BAIXOS;6
AM;SAIDA;OUTROS;PORTUGAL;7
AM;SAIDA;OUTROS;REPÚBLICA DOMINICANA;1
AM;SAIDA;OUTROS;TRINIDAD E TOBAGO;1
AM;SAIDA;OUTROS;UCRÂNIA;29
AM;SAIDA;OUTROS;PORTUGAL;3
AM;SAIDA;OUTROS;CUBA;2
AM;SAIDA;OUTROS;CHINA;32
AM;SAIDA;OUTROS;NACIONALIDADE INDEFINIDA;1
AM;SAIDA;OUTROS;COLÔMBIA;2
AM;SAIDA;OUTROS;ESTADOS UNIDOS;1
AM;SAIDA;OUTROS;PORTUGAL;1
AM;SAIDA;OUTROS;VENEZUELA;1
AM;SAIDA;OUTROS;BÉLGICA;1
AM;SAIDA;OUTROS;CANADÁ;2
AM;SAIDA;OUTROS;COLÔMBIA;2
AM;SAIDA;OUTROS;CORÉIA DO SUL;1
AM;SAIDA;OUTROS;CUBA;1
AM;SAIDA;OUTROS;ESTADOS UNIDOS;38
AM;SAIDA;OUTROS;ITÁLIA;4
AM;SAIDA;OUTROS;PERU;2
AM;SAIDA;OUTROS;PORTUGAL;17
AM;SAIDA;OUTROS;REINO UNIDO;1
AM;SAIDA;OUTROS;VENEZUELA;2
AM;SAIDA;OUTROS;CHINA;24
AM;SAIDA;TEMPORÁRIO;CABO VERDE;1
AM;SAIDA;TEMPORÁRIO;CANADÁ;1
AM;SAIDA;TEMPORÁRIO;CHINA;1
AM;SAIDA;TEMPORÁRIO;COLÔMBIA;2
AM;SAIDA;TEMPORÁRIO;CUBA;2
AM;SAIDA;TEMPORÁRIO;ESTADOS UNIDOS;20
AM;SAIDA;TEMPORÁRIO;FRANÇA;3
AM;SAIDA;TEMPORÁRIO;GUIANA;1
AM;SAIDA;TEMPORÁRIO;JAPÃO;1
AM;SAIDA;TEMPORÁRIO;NORUEGA;1
AM;SAIDA;TEMPORÁRIO;PORTUGAL;1
AM;SAIDA;TEMPORÁRIO;SUÍÇA;1
AM;SAIDA;OUTROS;BRASIL;6624
AP;ENTRADA;PERMANENTE;COLÔMBIA;1
AP;ENTRADA;PERMANENTE;FRANÇA;12
AP;ENTRADA;PERMANENTE;HAITI;2
AP;ENTRADA;PERMANENTE;ITÁLIA;1
AP;ENTRADA;PERMANENTE;PORTUGAL;1
AP;ENTRADA;VISITANTE;ALEMANHA;5
AP;ENTRADA;VISITANTE;ARGENTINA;1
AP;ENTRADA;VISITANTE;BELARUS;1
AP;ENTRADA;VISITANTE;BOLÍVIA;6
AP;ENTRADA;VISITANTE;BÉLGICA;6
AP;ENTRADA;VISITANTE;CHINA;2
AP;ENTRADA;VISITANTE;COLÔMBIA;6
AP;ENTRADA;VISITANTE;ESLOVÁQUIA;2
AP;ENTRADA;VISITANTE;ESPANHA;3
AP;ENTRADA;VISITANTE;FRANÇA;2217
AP;ENTRADA;VISITANTE;GRÉCIA;1
AP;ENTRADA;VISITANTE;GUIANA;8
AP;ENTRADA;VISITANTE;HAITI;3
AP;ENTRADA;VISITANTE;HUNGRIA;1
AP;ENTRADA;VISITANTE;ITÁLIA;5
AP;ENTRADA;VISITANTE;JAPÃO;2
AP;ENTRADA;VISITANTE;MARROCOS;6
AP;ENTRADA;VISITANTE;PAÍSES BAIXOS;4
AP;ENTRADA;VISITANTE;PERU;24
AP;ENTRADA;VISITANTE;POLÔNIA;1
AP;ENTRADA;VISITANTE;PORTUGAL;6
AP;ENTRADA;VISITANTE;REINO UNIDO;4
AP;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;21
AP;ENTRADA;VISITANTE;ROMÊNIA;1
AP;ENTRADA;VISITANTE;SURINAME;14
AP;ENTRADA;VISITANTE;VENEZUELA;1
AP;ENTRADA;VISITANTE;ARGENTINA;2
AP;ENTRADA;VISITANTE;FRANÇA;1
AP;ENTRADA;VISITANTE;PERU;2
AP;ENTRADA;VISITANTE;FRANÇA;1
AP;ENTRADA;OUTROS;ALEMANHA;2
AP;ENTRADA;OUTROS;BULGÁRIA;12
AP;ENTRADA;OUTROS;CHINA;2
AP;ENTRADA;OUTROS;CORÉIA DO SUL;1
AP;ENTRADA;OUTROS;FILIPINAS;21
AP;ENTRADA;OUTROS;GEÓRGIA;5
AP;ENTRADA;OUTROS;GRÉCIA;22
AP;ENTRADA;OUTROS;INDONÉSIA;1
AP;ENTRADA;OUTROS;MONTENEGRO;2
AP;ENTRADA;OUTROS;POLÔNIA;7
AP;ENTRADA;OUTROS;ROMÊNIA;5
AP;ENTRADA;OUTROS;RÚSSIA;6
AP;ENTRADA;OUTROS;TAILÂNDIA;24
AP;ENTRADA;OUTROS;TURQUIA;44
AP;ENTRADA;OUTROS;UCRÂNIA;115
AP;ENTRADA;OUTROS;ÁFRICA DO SUL;1
AP;ENTRADA;OUTROS;FRANÇA;1
AP;ENTRADA;OUTROS;FRANÇA;1
AP;ENTRADA;OUTROS;BRASIL;26
AP;ENTRADA;OUTROS;BANGLADESH;1
AP;ENTRADA;OUTROS;BRASIL;1
AP;ENTRADA;OUTROS;FILIPINAS;598
AP;ENTRADA;OUTROS;GEÓRGIA;1
AP;ENTRADA;OUTROS;MYANMAR;48
AP;ENTRADA;OUTROS;PAQUISTÃO;1
AP;ENTRADA;OUTROS;RÚSSIA;61
AP;ENTRADA;OUTROS;SRI LANKA;9
AP;ENTRADA;OUTROS;TANZÂNIA;10
AP;ENTRADA;OUTROS;VIETNÃ;20
AP;ENTRADA;OUTROS;ÍNDIA;87
AP;ENTRADA;OUTROS;BRASIL;13
AP;ENTRADA;OUTROS;CUBA;485
AP;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;1
AP;ENTRADA;OUTROS;SÍRIA;1
AP;ENTRADA;OUTROS;AZERBAIJÃO;1
AP;ENTRADA;OUTROS;CHINA;81
AP;ENTRADA;OUTROS;CUBA;25
AP;ENTRADA;OUTROS;SÍRIA;23
AP;ENTRADA;OUTROS;ÍNDIA;3
AP;ENTRADA;OUTROS;CUBA;1
AP;ENTRADA;OUTROS;FRANÇA;1
AP;ENTRADA;OUTROS;FRANÇA;4
AP;ENTRADA;OUTROS;CHINA;64
AP;ENTRADA;TEMPORÁRIO;CHINA;7
AP;ENTRADA;TEMPORÁRIO;EGITO;1
AP;ENTRADA;TEMPORÁRIO;ETIÓPIA;1
AP;ENTRADA;TEMPORÁRIO;FRANÇA;2
AP;ENTRADA;OUTROS;BRASIL;43
AP;SAIDA;PERMANENTE;AFEGANISTÃO;1
AP;SAIDA;PERMANENTE;FRANÇA;11
AP;SAIDA;PERMANENTE;HAITI;1
AP;SAIDA;PERMANENTE;PORTUGAL;1
AP;SAIDA;VISITANTE;ALEMANHA;5
AP;SAIDA;VISITANTE;ARGENTINA;1
AP;SAIDA;VISITANTE;BOLÍVIA;3
AP;SAIDA;VISITANTE;BÉLGICA;6
AP;SAIDA;VISITANTE;CHINA;1
AP;SAIDA;VISITANTE;COLÔMBIA;6
AP;SAIDA;VISITANTE;ESLOVÁQUIA;1
AP;SAIDA;VISITANTE;ESPANHA;6
AP;SAIDA;VISITANTE;ESTADOS UNIDOS;2
AP;SAIDA;VISITANTE;FINLÂNDIA;1
AP;SAIDA;VISITANTE;FRANÇA;2635
AP;SAIDA;VISITANTE;GEÓRGIA;1
AP;SAIDA;VISITANTE;GUIANA;18
AP;SAIDA;VISITANTE;HAITI;4
AP;SAIDA;VISITANTE;HUNGRIA;1
AP;SAIDA;VISITANTE;ISRAEL;1
AP;SAIDA;VISITANTE;ITÁLIA;6
AP;SAIDA;VISITANTE;JAPÃO;1
AP;SAIDA;VISITANTE;LÍBANO;1
AP;SAIDA;VISITANTE;MARROCOS;26
AP;SAIDA;VISITANTE;PAÍSES BAIXOS;7
AP;SAIDA;VISITANTE;PERU;28
AP;SAIDA;VISITANTE;POLÔNIA;1
AP;SAIDA;VISITANTE;PORTUGAL;2
AP;SAIDA;VISITANTE;REINO UNIDO;2
AP;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;26
AP;SAIDA;VISITANTE;ROMÊNIA;2
AP;SAIDA;VISITANTE;SURINAME;16
AP;SAIDA;VISITANTE;SÍRIA;7
AP;SAIDA;VISITANTE;VENEZUELA;4
AP;SAIDA;VISITANTE;JAPÃO;1
AP;SAIDA;VISITANTE;GUINÉ BISSAU;1
AP;SAIDA;VISITANTE;FRANÇA;1
AP;SAIDA;VISITANTE;SÍRIA;2
AP;SAIDA;OUTROS;CORÉIA DO SUL;1
AP;SAIDA;OUTROS;RÚSSIA;1
AP;SAIDA;OUTROS;TAILÂNDIA;24
AP;SAIDA;OUTROS;FRANÇA;1
AP;SAIDA;OUTROS;FILIPINAS;23
AP;SAIDA;OUTROS;VIETNÃ;20
AP;SAIDA;OUTROS;BRASIL;2
AP;SAIDA;OUTROS;FRANÇA;1
AP;SAIDA;OUTROS;BRASIL;1
AP;SAIDA;OUTROS;CUBA;7
AP;SAIDA;OUTROS;AFEGANISTÃO;6
AP;SAIDA;OUTROS;MARROCOS;1
AP;SAIDA;OUTROS;CHINA;21
AP;SAIDA;OUTROS;CUBA;25
AP;SAIDA;OUTROS;FRANÇA;1
AP;SAIDA;OUTROS;FRANÇA;3
AP;SAIDA;TEMPORÁRIO;AFEGANISTÃO;34
AP;SAIDA;TEMPORÁRIO;FRANÇA;1
AP;SAIDA;OUTROS;BRASIL;37
BA;ENTRADA;PERMANENTE;ALEMANHA;39
BA;ENTRADA;PERMANENTE;ANGOLA;1
BA;ENTRADA;PERMANENTE;ARGENTINA;82
BA;ENTRADA;PERMANENTE;AUSTRÁLIA;1
BA;ENTRADA;PERMANENTE;BOLÍVIA;1
BA;ENTRADA;PERMANENTE;BÉLGICA;11
BA;ENTRADA;PERMANENTE;CANADÁ;1
BA;ENTRADA;PERMANENTE;CHILE;5
BA;ENTRADA;PERMANENTE;CHINA;8
BA;ENTRADA;PERMANENTE;COLÔMBIA;3
BA;ENTRADA;PERMANENTE;CROÁCIA;3
BA;ENTRADA;PERMANENTE;DINAMARCA;2
BA;ENTRADA;PERMANENTE;EQUADOR;1
BA;ENTRADA;PERMANENTE;ESLOVÊNIA;1
BA;ENTRADA;PERMANENTE;ESPANHA;28
BA;ENTRADA;PERMANENTE;ESTADOS UNIDOS;6
BA;ENTRADA;PERMANENTE;FRANÇA;42
BA;ENTRADA;PERMANENTE;ISRAEL;2
BA;ENTRADA;PERMANENTE;ITÁLIA;86
BA;ENTRADA;PERMANENTE;JAPÃO;2
BA;ENTRADA;PERMANENTE;MÉXICO;3
BA;ENTRADA;PERMANENTE;NIGÉRIA;1
BA;ENTRADA;PERMANENTE;NORUEGA;2
BA;ENTRADA;PERMANENTE;NOVA ZELÂNDIA;1
BA;ENTRADA;PERMANENTE;PAÍSES BAIXOS;12
BA;ENTRADA;PERMANENTE;PERU;3
BA;ENTRADA;PERMANENTE;PORTUGAL;48
BA;ENTRADA;PERMANENTE;REINO UNIDO;25
BA;ENTRADA;PERMANENTE;ROMÊNIA;1
BA;ENTRADA;PERMANENTE;SUÉCIA;5
BA;ENTRADA;PERMANENTE;SUÍÇA;22
BA;ENTRADA;PERMANENTE;UCRÂNIA;3
BA;ENTRADA;PERMANENTE;URUGUAI;22
BA;ENTRADA;PERMANENTE;VENEZUELA;6
BA;ENTRADA;PERMANENTE;ÁUSTRIA;1
BA;ENTRADA;PERMANENTE;ÍNDIA;1
BA;ENTRADA;VISITANTE;ALBÂNIA;1
BA;ENTRADA;VISITANTE;ALEMANHA;190
BA;ENTRADA;VISITANTE;ANDORRA;1
BA;ENTRADA;VISITANTE;ANGOLA;5
BA;ENTRADA;VISITANTE;ARGENTINA;2584
BA;ENTRADA;VISITANTE;ARGÉLIA;1
BA;ENTRADA;VISITANTE;AUSTRÁLIA;2
BA;ENTRADA;VISITANTE;BELARUS;1
BA;ENTRADA;VISITANTE;BENIN;1
BA;ENTRADA;VISITANTE;BOLÍVIA;2
BA;ENTRADA;VISITANTE;BÉLGICA;43
BA;ENTRADA;VISITANTE;CABO VERDE;2
BA;ENTRADA;VISITANTE;CAMARÕES;1
BA;ENTRADA;VISITANTE;CANADÁ;2
BA;ENTRADA;VISITANTE;CHILE;478
BA;ENTRADA;VISITANTE;CHINA;17
BA;ENTRADA;VISITANTE;COLÔMBIA;7
BA;ENTRADA;VISITANTE;CORÉIA DO SUL;24
BA;ENTRADA;VISITANTE;COSTA DO MARFIM;2
BA;ENTRADA;VISITANTE;CROÁCIA;2
BA;ENTRADA;VISITANTE;DINAMARCA;19
BA;ENTRADA;VISITANTE;EQUADOR;2
BA;ENTRADA;VISITANTE;ESLOVÁQUIA;8
BA;ENTRADA;VISITANTE;ESLOVÊNIA;2
BA;ENTRADA;VISITANTE;ESPANHA;351
BA;ENTRADA;VISITANTE;ESTADOS UNIDOS;21
BA;ENTRADA;VISITANTE;ESTÔNIA;1
BA;ENTRADA;VISITANTE;FILIPINAS;1
BA;ENTRADA;VISITANTE;FINLÂNDIA;4
BA;ENTRADA;VISITANTE;FRANÇA;397
BA;ENTRADA;VISITANTE;GABÃO;1
BA;ENTRADA;VISITANTE;GANA;1
BA;ENTRADA;VISITANTE;GRÉCIA;6
BA;ENTRADA;VISITANTE;GUINÉ BISSAU;5
BA;ENTRADA;VISITANTE;HUNGRIA;15
BA;ENTRADA;VISITANTE;INDONÉSIA;3
BA;ENTRADA;VISITANTE;IRLANDA;46
BA;ENTRADA;VISITANTE;ISRAEL;9
BA;ENTRADA;VISITANTE;ITÁLIA;380
BA;ENTRADA;VISITANTE;JAPÃO;8
BA;ENTRADA;VISITANTE;LETÔNIA;1
BA;ENTRADA;VISITANTE;LITUÂNIA;2
BA;ENTRADA;VISITANTE;LUXEMBURGO;4
BA;ENTRADA;VISITANTE;LÍBANO;1
BA;ENTRADA;VISITANTE;MALTA;1
BA;ENTRADA;VISITANTE;MALÁSIA;5
BA;ENTRADA;VISITANTE;MARROCOS;2
BA;ENTRADA;VISITANTE;MAURÍCIO;1
BA;ENTRADA;VISITANTE;MÉXICO;1
BA;ENTRADA;VISITANTE;NIGÉRIA;1
BA;ENTRADA;VISITANTE;NORUEGA;36
BA;ENTRADA;VISITANTE;PAQUISTÃO;1
BA;ENTRADA;VISITANTE;PARAGUAI;6
BA;ENTRADA;VISITANTE;PAÍSES BAIXOS;48
BA;ENTRADA;VISITANTE;PERU;7
BA;ENTRADA;VISITANTE;POLÔNIA;51
BA;ENTRADA;VISITANTE;PORTUGAL;568
BA;ENTRADA;VISITANTE;QUÊNIA;1
BA;ENTRADA;VISITANTE;REINO UNIDO;102
BA;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;1
BA;ENTRADA;VISITANTE;REPÚBLICA TCHECA;9
BA;ENTRADA;VISITANTE;ROMÊNIA;10
BA;ENTRADA;VISITANTE;RÚSSIA;3
BA;ENTRADA;VISITANTE;SENEGAL;1
BA;ENTRADA;VISITANTE;SUÉCIA;34
BA;ENTRADA;VISITANTE;SUÍÇA;119
BA;ENTRADA;VISITANTE;SÃO TOMÉ E PRÍNCIPE;3
BA;ENTRADA;VISITANTE;SÉRVIA;2
BA;ENTRADA;VISITANTE;TUNÍSIA;6
BA;ENTRADA;VISITANTE;TURQUIA;1
BA;ENTRADA;VISITANTE;UCRÂNIA;6
BA;ENTRADA;VISITANTE;URUGUAI;1400
BA;ENTRADA;VISITANTE;VENEZUELA;17
BA;ENTRADA;VISITANTE;ÁFRICA DO SUL;5
BA;ENTRADA;VISITANTE;ÁUSTRIA;32
BA;ENTRADA;VISITANTE;ÍNDIA;1
BA;ENTRADA;VISITANTE;ALEMANHA;14
BA;ENTRADA;VISITANTE;ARGENTINA;4
BA;ENTRADA;VISITANTE;BÉLGICA;1
BA;ENTRADA;VISITANTE;CAMARÕES;1
BA;ENTRADA;VISITANTE;CANADÁ;1
BA;ENTRADA;VISITANTE;CHILE;2
BA;ENTRADA;VISITANTE;CHINA;7
BA;ENTRADA;VISITANTE;CUBA;1
BA;ENTRADA;VISITANTE;DINAMARCA;4
BA;ENTRADA;VISITANTE;ESPANHA;16
BA;ENTRADA;VISITANTE;FINLÂNDIA;3
BA;ENTRADA;VISITANTE;FRANÇA;49
BA;ENTRADA;VISITANTE;GRÉCIA;5
BA;ENTRADA;VISITANTE;ISRAEL;1
BA;ENTRADA;VISITANTE;ITÁLIA;6
BA;ENTRADA;VISITANTE;NOVA ZELÂNDIA;1
BA;ENTRADA;VISITANTE;PAÍSES BAIXOS;2
BA;ENTRADA;VISITANTE;POLÔNIA;3
BA;ENTRADA;VISITANTE;PORTUGAL;11
BA;ENTRADA;VISITANTE;QUÊNIA;1
BA;ENTRADA;VISITANTE;REINO UNIDO;2
BA;ENTRADA;VISITANTE;ROMÊNIA;2
BA;ENTRADA;VISITANTE;TUNÍSIA;1
BA;ENTRADA;VISITANTE;UCRÂNIA;1
BA;ENTRADA;VISITANTE;URUGUAI;3
BA;ENTRADA;VISITANTE;ALEMANHA;2
BA;ENTRADA;VISITANTE;ARGENTINA;7
BA;ENTRADA;VISITANTE;BÓSNIA E HERZEGOVINA;1
BA;ENTRADA;VISITANTE;CHILE;1
BA;ENTRADA;VISITANTE;ESPANHA;1
BA;ENTRADA;VISITANTE;FRANÇA;1
BA;ENTRADA;VISITANTE;ITÁLIA;2
BA;ENTRADA;VISITANTE;PARAGUAI;5
BA;ENTRADA;VISITANTE;PERU;1
BA;ENTRADA;VISITANTE;URUGUAI;1
BA;ENTRADA;VISITANTE;ARGENTINA;1
BA;ENTRADA;VISITANTE;ITÁLIA;1
BA;ENTRADA;OUTROS;ALEMANHA;2
BA;ENTRADA;OUTROS;BULGÁRIA;2
BA;ENTRADA;OUTROS;CHINA;37
BA;ENTRADA;OUTROS;CROÁCIA;2
BA;ENTRADA;OUTROS;DINAMARCA;6
BA;ENTRADA;OUTROS;EGITO;27
BA;ENTRADA;OUTROS;FILIPINAS;98
BA;ENTRADA;OUTROS;GRÉCIA;5
BA;ENTRADA;OUTROS;ITÁLIA;3
BA;ENTRADA;OUTROS;LETÔNIA;8
BA;ENTRADA;OUTROS;LITUÂNIA;1
BA;ENTRADA;OUTROS;LÍBIA;2
BA;ENTRADA;OUTROS;MALÁSIA;12
BA;ENTRADA;OUTROS;MARROCOS;1
BA;ENTRADA;OUTROS;MONTENEGRO;6
BA;ENTRADA;OUTROS;PERU;1
BA;ENTRADA;OUTROS;POLÔNIA;6
BA;ENTRADA;OUTROS;ROMÊNIA;12
BA;ENTRADA;OUTROS;SUÉCIA;1
BA;ENTRADA;OUTROS;TURQUIA;4
BA;ENTRADA;OUTROS;UCRÂNIA;55
BA;ENTRADA;OUTROS;ÁFRICA DO SUL;2
BA;ENTRADA;OUTROS;ALEMANHA;1
BA;ENTRADA;OUTROS;ANGOLA;6
BA;ENTRADA;OUTROS;BRASIL;3
BA;ENTRADA;OUTROS;CHINA;2
BA;ENTRADA;OUTROS;ESPANHA;1
BA;ENTRADA;OUTROS;FRANÇA;1
BA;ENTRADA;OUTROS;ALEMANHA;4
BA;ENTRADA;OUTROS;ARGENTINA;3
BA;ENTRADA;OUTROS;BRASIL;1
BA;ENTRADA;OUTROS;COSTA DO MARFIM;1
BA;ENTRADA;OUTROS;DINAMARCA;1
BA;ENTRADA;OUTROS;ESPANHA;1
BA;ENTRADA;OUTROS;FRANÇA;1
BA;ENTRADA;OUTROS;GUINÉ;1
BA;ENTRADA;OUTROS;PERU;1
BA;ENTRADA;OUTROS;ÍNDIA;3
BA;ENTRADA;OUTROS;BRASIL;1
BA;ENTRADA;OUTROS;BRASIL;1
BA;ENTRADA;OUTROS;CHINA;4
BA;ENTRADA;OUTROS;CROÁCIA;5
BA;ENTRADA;OUTROS;FILIPINAS;489
BA;ENTRADA;OUTROS;GEÓRGIA;8
BA;ENTRADA;OUTROS;GRÉCIA;1
BA;ENTRADA;OUTROS;IRLANDA;1
BA;ENTRADA;OUTROS;LIBÉRIA;1
BA;ENTRADA;OUTROS;MALÁSIA;1
BA;ENTRADA;OUTROS;MYANMAR;64
BA;ENTRADA;OUTROS;PAQUISTÃO;2
BA;ENTRADA;OUTROS;RÚSSIA;18
BA;ENTRADA;OUTROS;SRI LANKA;15
BA;ENTRADA;OUTROS;UCRÂNIA;3
BA;ENTRADA;OUTROS;VIETNÃ;1
BA;ENTRADA;OUTROS;ÍNDIA;195
BA;ENTRADA;OUTROS;ARGENTINA;6
BA;ENTRADA;OUTROS;BOLÍVIA;2
BA;ENTRADA;OUTROS;BRASIL;97
BA;ENTRADA;OUTROS;BÉLGICA;5
BA;ENTRADA;OUTROS;CHILE;109
BA;ENTRADA;OUTROS;COLÔMBIA;1
BA;ENTRADA;OUTROS;DINAMARCA;1
BA;ENTRADA;OUTROS;ESLOVÊNIA;1
BA;ENTRADA;OUTROS;ESPANHA;128
BA;ENTRADA;OUTROS;FINLÂNDIA;1
BA;ENTRADA;OUTROS;FRANÇA;157
BA;ENTRADA;OUTROS;ITÁLIA;3
BA;ENTRADA;OUTROS;MÔNACO;1
BA;ENTRADA;OUTROS;NORUEGA;1
BA;ENTRADA;OUTROS;PAÍSES BAIXOS;1
BA;ENTRADA;OUTROS;PORTUGAL;287
BA;ENTRADA;OUTROS;ROMÊNIA;1
BA;ENTRADA;OUTROS;RÚSSIA;1
BA;ENTRADA;OUTROS;TAIWAN;1
BA;ENTRADA;OUTROS;URUGUAI;4
BA;ENTRADA;OUTROS;VENEZUELA;2
BA;ENTRADA;OUTROS;PORTUGAL;2
BA;ENTRADA;OUTROS;BRASIL;2
BA;ENTRADA;OUTROS;LIBÉRIA;1
BA;ENTRADA;OUTROS;UGANDA;1
BA;ENTRADA;OUTROS;CAMARÕES;1
BA;ENTRADA;OUTROS;MAURÍCIO;1
BA;ENTRADA;OUTROS;QUÊNIA;2
BA;ENTRADA;OUTROS;UGANDA;1
BA;ENTRADA;OUTROS;ESPANHA;1
BA;ENTRADA;OUTROS;FRANÇA;1
BA;ENTRADA;OUTROS;ITÁLIA;1
BA;ENTRADA;OUTROS;PORTUGAL;1
BA;ENTRADA;OUTROS;ALEMANHA;20
BA;ENTRADA;OUTROS;BÉLGICA;10
BA;ENTRADA;OUTROS;CHILE;2
BA;ENTRADA;OUTROS;DINAMARCA;1
BA;ENTRADA;OUTROS;ESPANHA;92
BA;ENTRADA;OUTROS;FRANÇA;23
BA;ENTRADA;OUTROS;GRÉCIA;1
BA;ENTRADA;OUTROS;HUNGRIA;1
BA;ENTRADA;OUTROS;IRLANDA;9
BA;ENTRADA;OUTROS;ISLÂNDIA;1
BA;ENTRADA;OUTROS;ITÁLIA;80
BA;ENTRADA;OUTROS;NORUEGA;8
BA;ENTRADA;OUTROS;PAÍSES BAIXOS;7
BA;ENTRADA;OUTROS;POLÔNIA;2
BA;ENTRADA;OUTROS;PORTUGAL;120
BA;ENTRADA;OUTROS;REINO UNIDO;10
BA;ENTRADA;OUTROS;REPÚBLICA TCHECA;1
BA;ENTRADA;OUTROS;SUÉCIA;7
BA;ENTRADA;OUTROS;SUÍÇA;15
BA;ENTRADA;OUTROS;ÁUSTRIA;2
BA;ENTRADA;OUTROS;BRASIL;6
BA;ENTRADA;OUTROS;CHINA;67
BA;ENTRADA;TEMPORÁRIO;ALEMANHA;2
BA;ENTRADA;TEMPORÁRIO;ANGOLA;5
BA;ENTRADA;TEMPORÁRIO;ARGENTINA;1
BA;ENTRADA;TEMPORÁRIO;CHINA;10
BA;ENTRADA;TEMPORÁRIO;ESPANHA;2
BA;ENTRADA;TEMPORÁRIO;ESTADOS UNIDOS;3
BA;ENTRADA;TEMPORÁRIO;FRANÇA;3
BA;ENTRADA;TEMPORÁRIO;GRÉCIA;1
BA;ENTRADA;TEMPORÁRIO;ITÁLIA;3
BA;ENTRADA;TEMPORÁRIO;MOÇAMBIQUE;1
BA;ENTRADA;TEMPORÁRIO;PERU;1
BA;ENTRADA;TEMPORÁRIO;PORTUGAL;1
BA;ENTRADA;TEMPORÁRIO;REINO UNIDO;1
BA;ENTRADA;OUTROS;BRASIL;11349
BA;SAIDA;PERMANENTE;ALEMANHA;53
BA;SAIDA;PERMANENTE;ARGENTINA;87
BA;SAIDA;PERMANENTE;BÉLGICA;14
BA;SAIDA;PERMANENTE;CANADÁ;1
BA;SAIDA;PERMANENTE;CHILE;4
BA;SAIDA;PERMANENTE;CHINA;4
BA;SAIDA;PERMANENTE;COLÔMBIA;12
BA;SAIDA;PERMANENTE;CROÁCIA;2
BA;SAIDA;PERMANENTE;DINAMARCA;4
BA;SAIDA;PERMANENTE;ESPANHA;66
BA;SAIDA;PERMANENTE;ESTADOS UNIDOS;16
BA;SAIDA;PERMANENTE;FINLÂNDIA;1
BA;SAIDA;PERMANENTE;FRANÇA;76
BA;SAIDA;PERMANENTE;GRÉCIA;1
BA;SAIDA;PERMANENTE;HUNGRIA;2
BA;SAIDA;PERMANENTE;IRLANDA;1
BA;SAIDA;PERMANENTE;ISRAEL;2
BA;SAIDA;PERMANENTE;ITÁLIA;122
BA;SAIDA;PERMANENTE;JAPÃO;3
BA;SAIDA;PERMANENTE;MOÇAMBIQUE;4
BA;SAIDA;PERMANENTE;MÉXICO;1
